MDSS01.LC03PRMA.AC01008,Condenser 1A FouledClogged (SW side),,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01127,L Turbocharger WornDirty Compressor,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01128,R Turbocharger WornDirty Compressor,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01129,Air Cooler HX Fouled JW Side,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01130,Air Cooler ObstructionFouled (air side),,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01131,L Turbocharger Bearing Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01132,R Turbocharger Bearing Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01133,PARTICLE CONTAMINATION,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01134,INSUFFICIENT OIL VISCOSITY,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01135,OIL OVERHEATED,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01136,H2O CONTENT HIGH,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01137,ADDITIVE PACKAGE DEPLETED,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02017,L1 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02018,L2 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02019,L3 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02020,L4 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02021,L5 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02022,L6 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02023,L7 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02024,L8 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02025,R1 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02026,R2 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02027,R3 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02028,R4 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02029,R5 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02030,R6 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02031,R7 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02032,R8 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02033,L1 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02034,L2 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02035,L3 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02036,L4 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02037,L5 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02038,L6 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02039,L7 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02040,L8 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02041,R1 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02042,R2 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02043,R3 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02044,R4 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02045,R5 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02046,R6 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02047,R7 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02048,R8 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02049,L1 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02050,L2 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02051,L3 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02052,L4 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02053,L5 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02054,L6 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02055,L7 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02056,L8 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02057,R1 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02058,R2 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02059,R3 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02060,R4 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02061,R5 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02062,R6 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02063,R7 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02064,R8 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02065,L1 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02066,L2 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02067,L3 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02068,L4 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02069,L5 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02070,L6 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02071,L7 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02072,L8 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02073,R1 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02074,R2 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02075,R3 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02076,R4 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02077,R5 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02078,R6 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02079,R7 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02080,R8 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02081,MAIN BEARING 1 WORN,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02082,MAIN BEARING 2 WORN,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02083,Main Bearing 3 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02084,Main Bearing 4 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02085,Main Bearing 5 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02086,Main Bearing 6 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02087,Main Bearing 7 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02088,Main Bearing 8 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02089,Main Bearing 9 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02090,L Side Improper Timing,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02091,R Side Improper Timing,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02092,Rod Bearing 1 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02093,Rod Bearing 2 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02094,Rod Bearing 3 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02095,Rod Bearing 4 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02096,Rod Bearing 5 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02097,Rod Bearing 6 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02098,Rod Bearing 7 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02099,Rod Bearing 8 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02100,Crankshaft Misalignment,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02101,Lubricating Oil Pump  Main Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02102,LO combicooler TCV Misadjust,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02103,LO Condition Unsatisfactory,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02104,FO Pump Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02105,L1 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02106,L2 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02107,L3 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02108,L4 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02109,L5 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02110,L6 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02111,L7 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02112,L8 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02113,R1 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02114,R2 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02115,R3 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02116,R4 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02117,R5 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02118,R6 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02119,R7 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02120,R8 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02121,JW Pump Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02122,JW Cooler (combi-cooler) SW Side FoulingClog,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02123,JW Thermostatic Valve Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02124,SW Pump Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02125,L Turbocharger WornDirty Turbine,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02126,R Turbocharger WornDirty Turbine,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02127,L Turbocharger WornDirty Compressor,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02128,R Turbocharger WornDirty Compressor,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02129,Air Cooler HX Fouled JW Side,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02130,Air Cooler ObstructionFouled (air side),,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02131,L Turbocharger Bearing Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02132,R Turbocharger Bearing Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02133,PARTICLE CONTAMINATION,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02134,INSUFFICIENT OIL VISCOSITY,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02135,OIL OVERHEATED,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02136,H2O CONTENT HIGH,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02137,ADDITIVE PACKAGE DEPLETED,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01001,SG Oil Cooler Reduced Performance,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01002,SG Elec Lube Oil Pump WornFaulty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01003,SG Mech Lube Oil Pump WornFaulty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01004,High Pressure MHPP Pump WornFaulty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01005,High Pressure EHPP Pump WornFaulty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01006,SG Temp Reg Valve Malfunction,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01012,Booster Clutch MDC-WJ WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01013,Power Input Fwd Thrust (30F) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01014,Power Input Aft Thrust (30A) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01015,Power Input Shaft Fwd (31) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01016,Power Input Shaft Aft (32) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01017,Inboard Idler Fwd (33) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01018,Inboard Idler Aft (34) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01019,Outboard Idler Fwd (35) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01020,Outboard Idler Aft (36) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01021,Inboard Gear Fwd (37) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01022,Inboard Gear Aft (38) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01023,Outboard Gear Fwd (39) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01024,Outboard Gear Aft (40) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01025,Inboard Output Shaft (42) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01026,Line Shaft Bearing 5 Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01027,Line Shaft Bearing 7 Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01028,Line Shaft Bearing 9 Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01029,Line Shaft Bearing 11S Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01030,Line Shaft Bearing 11B Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01031,Line Shaft Bearing 13S Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01032,Line Shaft Bearing 13B Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01033,Line Shaft Bearing 15S Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01034,Outboard Gear WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01035,Outboard Idler Gear WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01036,Input Shaft Gear WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01037,Inboard Idler Gear WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01038,Inboard Gear WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01039,Splitter Gear Flex Coupling worndamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01040,Motor Misalignment,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01041,GT Pinion Gear Aft (11) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01042,Electrical Imbalance,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01043,Rotor Bars CrackedLoose,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01044,Motor DE Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01045,Motor ODE Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01046,Stator Laminations WornLoose,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01047,Stator Windings openshorted,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG01049,Foundation WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02001,SG Oil Cooler Reduced Performance,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02002,SG Elec Lube Oil Pump WornFaulty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02003,SG Mech Lube Oil Pump WornFaulty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02004,High Pressure MHPP Pump WornFaulty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02005,High Pressure EHPP Pump WornFaulty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02006,SG Temp Reg Valve Malfunction,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02012,Booster Clutch MDC-WJ WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02013,Power Input Fwd Thrust (30F) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02014,Power Input Aft Thrust (30A) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02015,Power Input Shaft Fwd (31) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02016,Power Input Shaft Aft (32) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02017,Inboard Idler Fwd (33) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02018,Inboard Idler Aft (34) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02019,Outboard Idler Fwd (35) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02020,Outboard Idler Aft (36) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02021,Inboard Gear Fwd (37) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02022,Inboard Gear Aft (38) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02023,Outboard Gear Fwd (39) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02024,Outboard Gear Aft (40) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02025,Inboard Output Shaft (42) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02026,Line Shaft Bearing 5 Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02027,Line Shaft Bearing 7 Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02028,Line Shaft Bearing 9 Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02029,Line Shaft Bearing 11S Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02030,Line Shaft Bearing 11B Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02031,Line Shaft Bearing 13S Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02032,Line Shaft Bearing 13B Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02033,Line Shaft Bearing 15S Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02034,Outboard Gear WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02035,Outboard Idler Gear WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02036,Input Shaft Gear WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02037,Inboard Idler Gear WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02038,Inboard Gear WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02039,Splitter Gear Flex Coupling worndamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02040,Motor Misalignment,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02041,GT Pinion Gear Aft (11) Brg Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02042,Electrical Imbalance,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02043,Rotor Bars CrackedLoose,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02044,Motor DE Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02045,Motor ODE Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02046,Stator Laminations WornLoose,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02047,Stator Windings openshorted,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SG02049,Foundation WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SGLO001,Heating Elements Failed to Heat,,,,,Shipboard BBNs
MDSS01.LC03PRMA.SGLO009,LOWP Worn Internals,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPB009,WJ Steerable Line Shaft Bearing Failure 18S,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPB010,WJ Steerable Line Shaft Bearing Failure 20S,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPB012,LO Water Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPB013,LO Viscosity Change,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPB014,LO SAE Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPB015,LO ISO Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPB016,LO NAS Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPS009,WJ Steerable Line Shaft Bearing Failure 18S,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPS010,WJ Steerable Line Shaft Bearing Failure 20S,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPS011,WJ Steerable Line Shaft Flexible Coupling Failure,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPS012,LO Water Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPS013,LO Viscosity Change,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPS014,LO SAE Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPS015,LO ISO Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJPS016,LO NAS Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSB009,WJ Steerable Line Shaft Bearing Failure 18S,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSB010,WJ Steerable Line Shaft Bearing Failure 20S,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSB012,LO Water Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSB013,LO Viscosity Change,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSB014,LO SAE Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSB015,LO ISO Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSB016,LO NAS Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSS009,WJ Steerable Line Shaft Bearing Failure 17S,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSS010,WJ Steerable Line Shaft Bearing Failure 19S,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSS011,WJ Steerable Line Shaft Flexible Coupling Failure,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSS012,LO Water Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSS013,LO Viscosity Change,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSS014,LO SAE Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSS015,LO ISO Contamination,,,,,Shipboard BBNs
MDSS01.LC03PRMA.WJSS016,LO NAS Contamination,,,,,Shipboard BBNs
