LCS01.LC3RRUN.AC01MH01,MDSS01.LC03RUN.AC01MH01,MDSS01.LC03CALC.AC01EV01,2,AC 1 System Hours       ,Kris,
LCS01.LC3RRUN.GT02MH29,MDSS01.LC03RUN.GT02MH29,MDSS01.LC03CALC.GT02EV21,1,HighRearVib             ,Trey,0.01
LCS01.LC3RRUN.MP01MH03,MDSS01.LC03RUN.MP01MH03,MDSS01.LC03CALC.MP01EV03,1,MPACOilPresLow          ,Mike S,0.025
LCS01.LC3RRUN.MP02MH03,MDSS01.LC03RUN.MP02MH03,MDSS01.LC03CALC.MP02EV03,1,MPACOilPresLow          ,Mike S,0.025
LCS01.LC3RRUN.PD01MH05,MDSS01.LC03RUN.PD01MH05,MDSS01.LC03CALC.PD01EV05,1,PDES LOOverheating      ,Trey,0.02
LCS01.LC3RRUN.PD01MH06,MDSS01.LC03RUN.PD01MH06,MDSS01.LC03CALC.PD01EV06,1,PDES EngineOverpowered  ,Trey,0.05
LCS01.LC3RRUN.PD01MH07,MDSS01.LC03RUN.PD01MH07,MDSS01.LC03CALC.PD01EV07,1,PDES EngineUnderpowered ,Trey,0.002
LCS01.LC3RRUN.PD01MH08,MDSS01.LC03RUN.PD01MH08,MDSS01.LC03CALC.PD01EV08,1,PDES CylA1Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH09,MDSS01.LC03RUN.PD01MH09,MDSS01.LC03CALC.PD01EV09,1,PDES CylA2Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH10,MDSS01.LC03RUN.PD01MH10,MDSS01.LC03CALC.PD01EV10,1,PDES CylA3Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH11,MDSS01.LC03RUN.PD01MH11,MDSS01.LC03CALC.PD01EV11,1,PDES CylA4Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH12,MDSS01.LC03RUN.PD01MH12,MDSS01.LC03CALC.PD01EV12,1,PDES CylA5Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH13,MDSS01.LC03RUN.PD01MH13,MDSS01.LC03CALC.PD01EV13,1,PDES CylA6Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH14,MDSS01.LC03RUN.PD01MH14,MDSS01.LC03CALC.PD01EV14,1,PDES CylA7Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH15,MDSS01.LC03RUN.PD01MH15,MDSS01.LC03CALC.PD01EV15,1,PDES CylA8Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH16,MDSS01.LC03RUN.PD01MH16,MDSS01.LC03CALC.PD01EV16,1,PDES CylB1Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH17,MDSS01.LC03RUN.PD01MH17,MDSS01.LC03CALC.PD01EV17,1,PDES CylB2Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH18,MDSS01.LC03RUN.PD01MH18,MDSS01.LC03CALC.PD01EV18,1,PDES CylB3Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH19,MDSS01.LC03RUN.PD01MH19,MDSS01.LC03CALC.PD01EV19,1,PDES CylB4Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH20,MDSS01.LC03RUN.PD01MH20,MDSS01.LC03CALC.PD01EV20,1,PDES CylB5Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH21,MDSS01.LC03RUN.PD01MH21,MDSS01.LC03CALC.PD01EV21,1,PDES CylB6Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH22,MDSS01.LC03RUN.PD01MH22,MDSS01.LC03CALC.PD01EV22,1,PDES CylB7Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH23,MDSS01.LC03RUN.PD01MH23,MDSS01.LC03CALC.PD01EV23,1,PDES CylB8Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD01MH24,MDSS01.LC03RUN.PD01MH24,MDSS01.LC03CALC.PD01EV24,1,PDES Low LO Supply Pres ,Trey,0.02
LCS01.LC3RRUN.PD01MH25,MDSS01.LC03RUN.PD01MH25,MDSS01.LC03CALC.PD01EV25,1,PDES Low LO Supply Pres ,Trey,0.02
LCS01.LC3RRUN.PD01MH26,MDSS01.LC03RUN.PD01MH26,MDSS01.LC03CALC.PD01EV26,1,PDES Low Seal Air Pres  ,Trey,0.02
LCS01.LC3RRUN.PD01MH27,MDSS01.LC03RUN.PD01MH27,MDSS01.LC03CALC.PD01EV27,1,PDES Engine Overspeed   ,Trey,0.025
LCS01.LC3RRUN.PD01MH32,MDSS01.LC03RUN.PD01MH32,MDSS01.LC03CALC.PD01EV32,1,PDES Low SW Suct Pres   ,Trey,0.001
LCS01.LC3RRUN.PD02MH05,MDSS01.LC03RUN.PD02MH05,MDSS01.LC03CALC.PD02EV05,1,PDEP LOOverheating      ,Trey,0.02
LCS01.LC3RRUN.PD02MH06,MDSS01.LC03RUN.PD02MH06,MDSS01.LC03CALC.PD02EV06,1,PDEP EngineOverpowered  ,Trey,0.05
LCS01.LC3RRUN.PD02MH07,MDSS01.LC03RUN.PD02MH07,MDSS01.LC03CALC.PD02EV07,1,PDEP EngineUnderpowered ,Trey,0.002
LCS01.LC3RRUN.PD02MH08,MDSS01.LC03RUN.PD02MH08,MDSS01.LC03CALC.PD02EV08,1,PDEP CylA1Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH09,MDSS01.LC03RUN.PD02MH09,MDSS01.LC03CALC.PD02EV09,1,PDEP CylA2Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH10,MDSS01.LC03RUN.PD02MH10,MDSS01.LC03CALC.PD02EV10,1,PDEP CylA3Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH11,MDSS01.LC03RUN.PD02MH11,MDSS01.LC03CALC.PD02EV11,1,PDEP CylA4Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH12,MDSS01.LC03RUN.PD02MH12,MDSS01.LC03CALC.PD02EV12,1,PDEP CylA5Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH13,MDSS01.LC03RUN.PD02MH13,MDSS01.LC03CALC.PD02EV13,1,PDEP CylA6Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH14,MDSS01.LC03RUN.PD02MH14,MDSS01.LC03CALC.PD02EV14,1,PDEP CylA7Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH15,MDSS01.LC03RUN.PD02MH15,MDSS01.LC03CALC.PD02EV15,1,PDEP CylA8Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH16,MDSS01.LC03RUN.PD02MH16,MDSS01.LC03CALC.PD02EV16,1,PDEP CylB1Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH17,MDSS01.LC03RUN.PD02MH17,MDSS01.LC03CALC.PD02EV17,1,PDEP CylB2Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH18,MDSS01.LC03RUN.PD02MH18,MDSS01.LC03CALC.PD02EV18,1,PDEP CylB3Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH19,MDSS01.LC03RUN.PD02MH19,MDSS01.LC03CALC.PD02EV19,1,PDEP CylB4Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH20,MDSS01.LC03RUN.PD02MH20,MDSS01.LC03CALC.PD02EV20,1,PDEP CylB5Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH21,MDSS01.LC03RUN.PD02MH21,MDSS01.LC03CALC.PD02EV21,1,PDEP CylB6Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH22,MDSS01.LC03RUN.PD02MH22,MDSS01.LC03CALC.PD02EV22,1,PDEP CylB7Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH23,MDSS01.LC03RUN.PD02MH23,MDSS01.LC03CALC.PD02EV23,1,PDEP CylB8Overheating   ,Trey,0.025
LCS01.LC3RRUN.PD02MH24,MDSS01.LC03RUN.PD02MH24,MDSS01.LC03CALC.PD02EV24,1,PDEP Low LO Supply Pres ,Trey,0.02
LCS01.LC3RRUN.PD02MH25,MDSS01.LC03RUN.PD02MH25,MDSS01.LC03CALC.PD02EV25,1,PDEP Low LO Supply Pres ,Trey,0.02
LCS01.LC3RRUN.PD02MH26,MDSS01.LC03RUN.PD02MH26,MDSS01.LC03CALC.PD02EV26,1,PDEP Low Seal Air Pres  ,Trey,0.02
LCS01.LC3RRUN.PD02MH27,MDSS01.LC03RUN.PD02MH27,MDSS01.LC03CALC.PD02EV27,1,PDEP Engine Overspeed   ,Trey,0.025
LCS01.LC3RRUN.PD02MH32,MDSS01.LC03RUN.PD02MH32,MDSS01.LC03CALC.PD02EV32,1,PDEP Low SW Suct Pres   ,Trey,0.001
LCS01.LC3RRUN.SG01MH06,MDSS01.LC03RUN.SG01MH06,MDSS01.LC03CALC.SG01EV06,1,SGLowMDC-WJHPLOPres     ,Will,0.01
LCS01.LC3RRUN.SG01MH07,MDSS01.LC03RUN.SG01MH07,MDSS01.LC03CALC.SG01EV07,1,SGLowGearInletLOPres    ,Will,0.01
LCS01.LC3RRUN.SG01MH09,MDSS01.LC03RUN.SG01MH09,MDSS01.LC03CALC.SG01EV09,1,SGTwoWJOperation        ,Will,0.0001
LCS01.LC3RRUN.SG02MH06,MDSS01.LC03RUN.SG02MH06,MDSS01.LC03CALC.SG02EV06,1,SGLowMDC-WJHPLOPres     ,Will,0.01
LCS01.LC3RRUN.SG02MH07,MDSS01.LC03RUN.SG02MH07,MDSS01.LC03CALC.SG02EV07,1,SGLowGearInletLOPres    ,Will,0.01
LCS01.LC3RRUN.SG02MH09,MDSS01.LC03RUN.SG02MH09,MDSS01.LC03CALC.SG02EV09,1,SGTwoWJOperation        ,Will,0.0001
LCS01.LC3RRUN.WHPSMH05,MDSS01.LC03RUN.WHPSMH05,MDSS01.LC03CALC.WHPSEV05,1,HYD OIL LOW             ,Will,0.002
LCS01.LC3RRUN.WHPSMH06,MDSS01.LC03RUN.WHPSMH06,MDSS01.LC03CALC.WHPSEV06,1,HYD OIL TEMP HIGH       ,Will,0.002
LCS01.LC3RRUN.WHSSMH05,MDSS01.LC03RUN.WHSSMH05,MDSS01.LC03CALC.WHSSEV05,1,HYD OIL LOW             ,Will,0.002
LCS01.LC3RRUN.WHSSMH06,MDSS01.LC03RUN.WHSSMH06,MDSS01.LC03CALC.WHSSEV06,1,HYD OIL TEMP HIGH       ,Will,0.002
LCS01.LC3RRUN.WJPBMH07,MDSS01.LC03RUN.WJPBMH07,MDSS01.LC03CALC.WJPBEV07,1,Cav_Zone_Yellow         ,Will,0.0005
LCS01.LC3RRUN.WJPBMH08,MDSS01.LC03RUN.WJPBMH08,MDSS01.LC03CALC.WJPBEV08,1,Cav_Zone_Red            ,Will,0.005
LCS01.LC3RRUN.WJPBMH09,MDSS01.LC03RUN.WJPBMH09,MDSS01.LC03CALC.WJPBEV09,1,Boost_Lube_Oil_Low      ,Will,0.001
LCS01.LC3RRUN.WJPBMH10,MDSS01.LC03RUN.WJPBMH10,MDSS01.LC03CALC.WJPBEV10,1,Boost_SealWater_Low     ,Will,0.001
LCS01.LC3RRUN.WJPBMH11,MDSS01.LC03RUN.WJPBMH11,MDSS01.LC03CALC.WJPBEV11,1,GearInlet_LubeOil_Pressu,Will,0.001
LCS01.LC3RRUN.WJPSMH07,MDSS01.LC03RUN.WJPSMH07,MDSS01.LC03CALC.WJPSEV07,1,Cav_Zone_Yellow         ,Will,0.0005
LCS01.LC3RRUN.WJPSMH08,MDSS01.LC03RUN.WJPSMH08,MDSS01.LC03CALC.WJPSEV08,1,Cav_Zone_Red            ,Will,0.005
LCS01.LC3RRUN.WJPSMH09,MDSS01.LC03RUN.WJPSMH09,MDSS01.LC03CALC.WJPSEV09,1,Steer_Lube_Oil_Low      ,Will,0.001
LCS01.LC3RRUN.WJPSMH10,MDSS01.LC03RUN.WJPSMH10,MDSS01.LC03CALC.WJPSEV10,1,Steer_SealWater_Low     ,Will,0.001
LCS01.LC3RRUN.WJPSMH11,MDSS01.LC03RUN.WJPSMH11,MDSS01.LC03CALC.WJPSEV11,1,GearInlet_LubeOil_Pressu,Will,0.001
LCS01.LC3RRUN.WJSBMH07,MDSS01.LC03RUN.WJSBMH07,MDSS01.LC03CALC.WJSBEV07,1,Cav_Zone_Yellow         ,Will,0.0005
LCS01.LC3RRUN.WJSBMH08,MDSS01.LC03RUN.WJSBMH08,MDSS01.LC03CALC.WJSBEV08,1,Cav_Zone_Red            ,Will,0.005
LCS01.LC3RRUN.WJSBMH09,MDSS01.LC03RUN.WJSBMH09,MDSS01.LC03CALC.WJSBEV09,1,Boost_Lube_Oil_Low      ,Will,0.001
LCS01.LC3RRUN.WJSBMH10,MDSS01.LC03RUN.WJSBMH10,MDSS01.LC03CALC.WJSBEV10,1,Boost_SealWater_Low     ,Will,0.001
LCS01.LC3RRUN.WJSBMH11,MDSS01.LC03RUN.WJSBMH11,MDSS01.LC03CALC.WJSBEV11,1,GearInlet_LubeOil_Pressu,Will,0.001
LCS01.LC3RRUN.WJSSMH07,MDSS01.LC03RUN.WJSSMH07,MDSS01.LC03CALC.WJSSEV07,1,Cav_Zone_Yellow         ,Will,0.0005
LCS01.LC3RRUN.WJSSMH08,MDSS01.LC03RUN.WJSSMH08,MDSS01.LC03CALC.WJSSEV08,1,Cav_Zone_Red            ,Will,0.005
LCS01.LC3RRUN.WJSSMH09,MDSS01.LC03RUN.WJSSMH09,MDSS01.LC03CALC.WJSSEV09,1,Steer_Lube_Oil_Low      ,Will,0.001
LCS01.LC3RRUN.WJSSMH10,MDSS01.LC03RUN.WJSSMH10,MDSS01.LC03CALC.WJSSEV10,1,Steer_SealWater_Low     ,Will,0.001
LCS01.LC3RRUN.WJSSMH11,MDSS01.LC03RUN.WJSSMH11,MDSS01.LC03CALC.WJSSEV11,1,GearInlet_LubeOil_Pressu,Will,0.001
LCS01.LC3RRUN.AC01EV05,,MDSS01.LC03CALC.AC01EV05,0,ACCompressor1ReverseRota,Kris,0.0001
LCS01.LC3RRUN.AC01EV07,,MDSS01.LC03CALC.AC01EV07,0,ACCompressor1HighTempera,Kris,0.0001
LCS01.LC3RRUN.AC01EV08,,MDSS01.LC03CALC.AC01EV08,0,ACCompressor1HighPressur,Kris,0.0001
LCS01.LC3RRUN.AC01EV09,,MDSS01.LC03CALC.AC01EV09,0,ACCompressor1OilFailure ,Kris,0.0001
LCS01.LC3RRUN.AC01EV11,,MDSS01.LC03CALC.AC01EV11,0,ACCompressor2ReverseRota,Kris,0.0001
LCS01.LC3RRUN.AC01EV13,,MDSS01.LC03CALC.AC01EV13,0,ACCompressor2HighTempera,Kris,0.0001
LCS01.LC3RRUN.AC01EV14,,MDSS01.LC03CALC.AC01EV14,0,ACCompressor2HighPressur,Kris,0.0001
LCS01.LC3RRUN.AC01EV15,,MDSS01.LC03CALC.AC01EV15,0,ACCompressor2OilFailure ,Kris,0.0001
LCS01.LC3RRUN.AC02EV05,,MDSS01.LC03CALC.AC02EV05,0,ACCompressor1ReverseRota,Kris,0.0001
LCS01.LC3RRUN.AC02EV07,,MDSS01.LC03CALC.AC02EV07,0,ACCompressor1HighTempera,Kris,0.0001
LCS01.LC3RRUN.AC02EV08,,MDSS01.LC03CALC.AC02EV08,0,ACCompressor1HighPressur,Kris,0.0001
LCS01.LC3RRUN.AC02EV09,,MDSS01.LC03CALC.AC02EV09,0,ACCompressor1OilFailure ,Kris,0.0001
LCS01.LC3RRUN.AC02EV11,,MDSS01.LC03CALC.AC02EV11,0,ACCompressor2ReverseRota,Kris,0.0001
LCS01.LC3RRUN.AC02EV13,,MDSS01.LC03CALC.AC02EV13,0,ACCompressor2HighTempera,Kris,0.0001
LCS01.LC3RRUN.AC02EV14,,MDSS01.LC03CALC.AC02EV14,0,ACCompressor2HighPressur,Kris,0.0001
LCS01.LC3RRUN.AC02EV15,,MDSS01.LC03CALC.AC02EV15,0,ACCompressor2OilFailure ,Kris,0.0001
LCS01.LC3RRUN.ALTPEV01,,MDSS01.LC03CALC.ALTPEV01,0,AFTPDELOTP_STARTS       ,Trey,0.000001
LCS01.LC3RRUN.BIP3EV01,,MDSS01.LC03CALC.BIP3EV01,0,SSDG1 Overboard Exhaust ,Trey,0.0001
LCS01.LC3RRUN.BIP3EV02,,MDSS01.LC03CALC.BIP3EV02,0,SSDG2 Overboard Exhaust ,Trey,0.0001
LCS01.LC3RRUN.BIP3EV03,,MDSS01.LC03CALC.BIP3EV03,0,SSDG3 Overboard Exhaust ,Trey,0.0001
LCS01.LC3RRUN.BIP3EV04,,MDSS01.LC03CALC.BIP3EV04,0,SSDG4 Overboard Exhaust ,Trey,0.0001
LCS01.LC3RRUN.CG01EV12,,MDSS01.LC03CALC.CG01EV12,0,CGMDCLSEngaged          ,Will,0.0002
LCS01.LC3RRUN.CG01EV14,,MDSS01.LC03CALC.CG01EV14,0,CGMDCHSEngaged          ,Will,0.0002
LCS01.LC3RRUN.CG01EV16,,MDSS01.LC03CALC.CG01EV16,0,CGSCCEngaged            ,Will,0.0002
LCS01.LC3RRUN.CG01EV17,,MDSS01.LC03CALC.CG01EV17,0,CG1 ELOP Motor Starts   ,Will,0.00005
LCS01.LC3RRUN.CG02EV12,,MDSS01.LC03CALC.CG02EV12,0,CGMDCLSEngaged          ,Will,0.0002
LCS01.LC3RRUN.CG02EV14,,MDSS01.LC03CALC.CG02EV14,0,CGMDCHSEngaged          ,Will,0.0002
LCS01.LC3RRUN.CG02EV16,,MDSS01.LC03CALC.CG02EV16,0,CGSCCEngaged            ,Will,0.0002
LCS01.LC3RRUN.CG02EV17,,MDSS01.LC03CALC.CG02EV17,0,CG2 ELOP Motor Starts   ,Will,0.00005
LCS01.LC3RRUN.CGLOEV01,,MDSS01.LC03CALC.CGLOEV01,0,CGLOXRUN                ,Trey,0.00001
LCS01.LC3RRUN.DG01EV02,,MDSS01.LC03CALC.DG01EV02,0,DGRun                   ,Trey,0.00001
LCS01.LC3RRUN.DG02EV02,,MDSS01.LC03CALC.DG02EV02,0,DGRun                   ,Trey,0.00001
LCS01.LC3RRUN.DG03EV02,,MDSS01.LC03CALC.DG03EV02,0,DGRun                   ,Trey,0.00001
LCS01.LC3RRUN.DG04EV02,,MDSS01.LC03CALC.DG04EV02,0,DGRun                   ,Trey,0.00001
LCS01.LC3RRUN.FLTPEV01,,MDSS01.LC03CALC.FLTPEV01,0,MPDE Fwd LOTP Starts    ,Trey,0.000001
LCS01.LC3RRUN.FOS1EV05,,MDSS01.LC03CALC.FOS1EV05,0,GTRB_FOSP1_SteadyState  ,Kris,0.000001
LCS01.LC3RRUN.FOS2EV05,,MDSS01.LC03CALC.FOS2EV05,0,GTRB FOSP2 Steady State ,Kris,0.000001
LCS01.LC3RRUN.FOT1EV01,,MDSS01.LC03CALC.FOT1EV01,0,FOP1A Start Cycles      ,Kris,0.0001
LCS01.LC3RRUN.FOT1EV04,,MDSS01.LC03CALC.FOT1EV04,0,FOTPmp1A Run            ,Kris,0.0001
LCS01.LC3RRUN.FOT2EV01,,MDSS01.LC03CALC.FOT2EV01,0,FOP1B Start Cycles      ,Kris,0.0001
LCS01.LC3RRUN.FOT2EV04,,MDSS01.LC03CALC.FOT2EV04,0,FOTPUMP1B Start Cycles  ,Kris,0.0001
LCS01.LC3RRUN.GT01EV01,,MDSS01.LC03CALC.GT01EV01,0,GTE Starts              ,Trey,0.00001
LCS01.LC3RRUN.GT02EV01,,MDSS01.LC03CALC.GT02EV01,0,GTMP Starts             ,Trey,0.00001
LCS01.LC3RRUN.JLPBEV01,,MDSS01.LC03CALC.JLPBEV01,0,PORT BOOST CLNG PP START,Will,0.0001
LCS01.LC3RRUN.JLPBEV02,,MDSS01.LC03CALC.JLPSEV03,0,PORT BOOST LO PP STARTS ,Will,0.0001
LCS01.LC3RRUN.JLPSEV01,,MDSS01.LC03CALC.JLPSEV01,0,PORT STEER CLNG PP START,Will,0.0001
LCS01.LC3RRUN.JLPSEV02,,MDSS01.LC03CALC.JLPSEV03,0,PORT STEER LO PP STARTS ,Will,0.0001
LCS01.LC3RRUN.JLSBEV01,,MDSS01.LC03CALC.JLSBEV01,0,STBD BOOST CLNG PP START,Will,0.0001
LCS01.LC3RRUN.JLSSEV01,,MDSS01.LC03CALC.JLSSEV01,0,STBD STEER CLNG PP START,Will,0.0001
LCS01.LC3RRUN.JLSSEV02,,MDSS01.LC03CALC.JLSSEV03,0,STBD STEER LO PP STARTS ,Will,0.0001
LCS01.LC3RRUN.MSW1EV01,,MDSS01.LC03CALC.MSW1EV01,0,NR1MSW_STARTS           ,Kris,0.0001
LCS01.LC3RRUN.MSW2EV01,,MDSS01.LC03CALC.MSW2EV01,0,NR2MSW_STARTS           ,Kris,0.0001
LCS01.LC3RRUN.MSW3EV01,,MDSS01.LC03CALC.MSW3EV01,0,NR3MSW_STARTS           ,Kris,0.0001
LCS01.LC3RRUN.MSW4EV01,,MDSS01.LC03CALC.MSW4EV01,0,NR4MSW_STARTS           ,Kris,0.0001
LCS01.LC3RRUN.MSW5EV01,,MDSS01.LC03CALC.MSW5EV01,0,NR5MSW_STARTS           ,Kris,0.0001
LCS01.LC3RRUN.RCSCEV01,,MDSS01.LC03CALC.RCSCEV01,0,Nr1 Fin Stab Cooler Ev,Kris,0.00001
LCS01.LC3RRUN.RCSCEV02,,MDSS01.LC03CALC.RCSCEV02,0,Nr2 Fin Stab Cooler Ev,Kris,0.00001
LCS01.LC3RRUN.SG01EV14,,MDSS01.LC03CALC.SG01EV14,0,SG1 ELOP Motor Starts   ,Will,0.005
LCS01.LC3RRUN.SG02EV14,,MDSS01.LC03CALC.SG02EV14,0,SG2 ELOP Motor Starts   ,Will,0.005
LCS01.LC3RRUN.SGLOEV01,,MDSS01.LC03CALC.SGLOEV01,0,SGLOXRUN                ,Trey,0.000001
LCS01.LC3RRUN.WHPSEV02,,MDSS01.LC03CALC.WHPSEV02,0,REVERSE EL PUMP START   ,Will,0.00001
LCS01.LC3RRUN.WHPSEV03,,MDSS01.LC03CALC.WHPSEV03,0,STEER EL PUMP STARTS    ,Will,0.00001
LCS01.LC3RRUN.WHSSEV02,,MDSS01.LC03CALC.WHSSEV02,0,REVERSE EL PUMP START   ,Will,0.00001
LCS01.LC3RRUN.WHSSEV03,,MDSS01.LC03CALC.WHSSEV03,0,STEER EL PUMP STARTS    ,Will,0.00001
